🎀测试,#genre#
NewTV炫舞未来,http://39.135.138.58:18890/PLTV/88888888/224/3221225707/index.m3u8
NewTV炫舞未来,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
NewTV怡伴健康 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8
NewTV怡伴健康,http://39.135.55.105:6610/PLTV/88888888/224/3221225883/index.m3u8?servicetype=1
NewTV中国功夫,http://111.40.196.9/PLTV/88888888/224/3221225678/index.m3u8
NewTV中国功夫,http://39.135.55.105:6610/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1
NewTV中国功夫,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8

📼轮播,#genre#
MIGU古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
MIGU成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
MIGU张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
MIGU高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
MIGU周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
MIGU怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
MIGU周星驰影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
MIGU午夜失眠剧场,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
MIGU吴京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
MIGU云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
MIGU每日科幻电影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
MIGU葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
MIGU刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
MIGU僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
MIGU刘亦菲影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
MIGUTVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
MIGU金庸频道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
MIGU新片放映厅,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
MIGU试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
MIGU高能烧脑时刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
MIGU杨幂作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
MIGU4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
MIGU爱情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
MIGU军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
MIGUSNH48剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
MIGU红色谍战剧场,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8
MIGU神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
MIGU黄金剧场,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
MIGU追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
MIGU古龙作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
MIGU经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
MIGU每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
MIGU武侠剧场,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
周星驰影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
盗墓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲影视展播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
咪咕云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
咪咕暑期剧场[852480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
古天乐影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
九品芝麻官,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3000/772/806/3000772806/media/3000772806_5007936463_56.mp4
国产凌凌漆,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/246/404/5102246404/media/5102246404_5010775029_56.mp4
大内密探零零发,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3008/060/310/3008060310/media/3008060310_5010015837_56.mp4
百变星君,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3008/060/201/3008060201/media/3008060201_5010281061_56.mp4
新喜剧之王[1702720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/164/641/5102164641/media/5102164641_5008640673_56.mp4
唐伯虎点秋香,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3000/749/847/3000749847/media/3000749847_5008064728_56.mp4
家有喜事[1290720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3000/749/609/3000749609/media/3000749609_5007812178_56.mp4
赌侠1,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3000/773/032/3000773032/media/3000773032_5008078893_56.mp4
赌侠2,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3003/325/487/3003325487/media/3003325487_5007936432_56.mp4
整蛊专家,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3005/714/518/3005714518/media/3005714518_5008026369_56.mp4
97家有喜事,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3003/202/807/3003202807/media/3003202807_5008153265_56.mp4
望夫成龙[1330720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3008/060/090/3008060090/media/3008060090_5009503734_56.mp4
功夫,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5103/094/406/5103094406/media/5103094406_5010338342_56.mp4
义胆群英,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/335/046/5102335046/media/5102335046_5008092127_56.mp4
逃学威龙2[1288721],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3000/812/953/3000812953/media/3000812953_5008704896_56.mp4
逃学威龙,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3000/812/356/3000812356/media/3000812356_5010754957_56.mp4
风雨同路,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3008/242/441/3008242441/media/3008242441_5010757141_56.mp4
霹雳先锋[1340720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3008/060/421/3008060421/media/3008060421_5010098029_56.mp4
龙在江湖,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/747/338/5102747338/media/5102747338_5007904517_56.mp4
赌侠1999,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3008/081/561/3008081561/media/3008081561_5008436231_56.mp4
赌侠大战拉斯韦加斯,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/161/724/5100161724/media/5100161724_5008134652_56.mp4
拆弹专家2,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/239/218/5102239218/media/5102239218_5009740014_56.mp4
解救吾先生,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3009/414/915/3009414915/media/3009414915_5008281103_56.mp4
扫毒2：天地对决,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/226/277/5102226277/media/5102226277_5007471064_56.mp4
无间道[1662720],http://hlsmgspdl.miguvideo.com:8080/depository_sjq/asset/zhengshi/3006/997/475/3006997475/media/3006997475_5005388141_56.mp4
富贵兵团,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/744/026/5102744026/media/5102744026_5007785649_56.mp4
刀剑笑,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3012/394/882/3012394882/media/3012394882_5008454747_56.mp4
天若有情[640336],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/135/048/5100135048/media/5100135048_5007950312_455.mp4
新上海滩,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3008/081/608/3008081608/media/3008081608_5008525655_56.mp4
至尊三十六计,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3005/715/543/3005715543/media/3005715543_5008451389_56.mp4
风暴,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3005/004/540/3005004540/media/3005004540_5008243276_56.mp4
醉拳2[1282721],http://hlsmgspdl.miguvideo.com:8080/depository_sjq/asset/zhengshi/1003/564/004/1003564004/media/1003564004_1015152488_56.mp4
红番区,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/178/304/5100178304/media/5100178304_5007090905_56.mp4
龙牌之谜[1345720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/366/817/5102366817/media/5102366817_5008085464_56.mp4
解忧杂货店[1736720],http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5101/049/700/5101049700/media/5101049700_5008223818_56.mp4
机器之血[1736720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/178/014/5100178014/media/5100178014_5010510591_56.mp4
天将雄师[1600720],http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3006/707/981/3006707981/media/3006707981_5008523585_56.mp4
警察故事2013,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/184/904/5100184904/media/5100184904_5008131542_56.mp4
十二生肖,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3002/076/865/3002076865/media/3002076865_5008090286_56.mp4
功夫之王[1682720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/174/147/5100174147/media/5100174147_5008700930_56.mp4
玻璃樽[1696720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3004/303/336/3004303336/media/3004303336_5010483712_56.mp4
火烧岛,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/744/295/5102744295/media/5102744295_5010118194_56.mp4
尖峰时刻[1764720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/137/361/5100137361/media/5100137361_5010131688_56.mp4
尖峰时刻2,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/137/274/5100137274/media/5100137274_5010142292_56.mp4
尖峰时刻3,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/137/908/5100137908/media/5100137908_5010138808_56.mp4
奇迹,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/006/862/5101006862/media/5101006862_5006152065_56.mp4
快餐车,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/985/5100162985/media/5100162985_5008068617_56.mp4
奇谋妙计五福星,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5100/162/298/5100162298/media/5100162298_5008436328_56.mp4
一招半式闯江湖,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5100/158/041/5100158041/media/5100158041_5008429840_56.mp4
蛇鹤八步,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/701/5100162701/media/5100162701_5010731179_56.mp4
剑花烟雨江南[1570720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/126/128/5100126128/media/5100126128_5010011570_56.mp4
少林门,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/688/5100162688/media/5100162688_5006371790_56.mp4
风雨双流星[720300],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/100/958/5100100958/media/5100100958_5009411659_455.mp4
刁手怪招[1718720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3012/039/608/3012039608/media/3012039608_5009715880_56.mp4
少林木人巷,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/693/5100162693/media/5100162693_5009033515_56.mp4
飞渡卷云山,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/078/5100162078/media/5100162078_5006914097_56.mp4
新冷血十三鹰,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3012/045/599/3012045599/media/3012045599_5007931742_56.mp4
神威宝刀[1578720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5103/006/129/5103006129/media/5103006129_5010999140_56.mp4
花木兰,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5103/261/380/5103261380/media/5103261380_5009642551_56.mp4
龙门飞甲,http://hlsmgspdl.miguvideo.com:8080/depository_sp/asset/zhengshi/5100/035/480/5100035480/media/5100035480_5003348161_56.mp4
敢死队3,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3001/014/382/3001014382/media/3001014382_5007171996_56.mp4
敢死队2,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3000/264/900/3000264900/media/3000264900_5008233425_56.mp4
木乃伊3,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5103/312/978/5103312978/media/5103312978_5009492642_56.mp4
霍元甲[1838720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/635/094/5102635094/media/5102635094_5010527799_56.mp4
宇宙追缉令,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/223/025/5102223025/media/5102223025_5009772120_56.mp4
杀手之王,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/624/5100162624/media/5100162624_5010779010_56.mp4
黄飞鸿之西域雄狮,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3007/972/115/3007972115/media/3007972115_5010281199_56.mp4
冒险王,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3007/972/027/3007972027/media/3007972027_5008079071_56.mp4
给爸爸的信,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/083/5100162083/media/5100162083_5008853515_56.mp4
鼠胆龙威,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/595/246/5102595246/media/5102595246_5010268899_56.mp4
倚天屠龙记之魔教教主,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5103/142/842/5103142842/media/5103142842_5010205635_56.mp4
黄飞鸿铁鸡斗蜈蚣[1290720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/987/752/5102987752/media/5102987752_5007884361_56.mp4
黄飞鸿92之龙行天下,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3007/972/144/3007972144/media/3007972144_5008180820_56.mp4
精武小英雄,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/744/129/5102744129/media/5102744129_5007324287_56.mp4
金三角群英会,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/072/720/5102072720/media/5102072720_5009412197_56.mp4
超级女警[1298720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/006/718/5101006718/media/5101006718_5009895426_56.mp4
伦文叙老点柳先开,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/744/848/5102744848/media/5102744848_5008303659_56.mp4
黑道少林[956482],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/744/363/5102744363/media/5102744363_5008129127_56.mp4
最佳拍档之大显神通[1510720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/166/530/5100166530/media/5100166530_5010511972_56.mp4
铁掌旋风腿[1428720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/005/046/5101005046/media/5101005046_5010724010_56.mp4
新碧血剑,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/957/392/5102957392/media/5102957392_5007387992_56.mp4
新天龙八部之天山童姥,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3007/140/997/3007140997/media/3007140997_5008082739_56.mp4
笑傲江湖[1320721],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/165/939/5100165939/media/5100165939_5010058557_56.mp4
真三国无双[1662720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/035/291/5102035291/media/5102035291_5009924720_56.mp4
神迹之上古传奇[1646720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/067/074/5101067074/media/5101067074_5009905253_56.mp4
杨门女将之军令如山,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/033/353/5101033353/media/5101033353_5007556779_56.mp4
神奇侠侣,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3009/324/151/3009324151/media/3009324151_5008070419_56.mp4
武林怪兽,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/066/428/5101066428/media/5101066428_5010425415_56.mp4
金刚川,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5103/216/139/5103216139/media/5103216139_5009073231_56.mp4
神谕通天[1361720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/025/438/5101025438/media/5101025438_5008088709_56.mp4
降龙传说,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/075/015/5100075015/media/5100075015_5008154709_56.mp4
唐山大地震[1702720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3009/885/275/3009885275/media/3009885275_5007884869_56.mp4
西游记之女儿国[1702720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/082/946/5100082946/media/5100082946_5008155337_56.mp4
新英雄本色,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3007/141/088/3007141088/media/3007141088_5008458065_56.mp4
破戒[1624720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/059/109/5101059109/media/5101059109_5004391252_56.mp4
咸鱼翻生,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/058/327/5101058327/media/5101058327_5008290828_56.mp4
人蛇欲血战之与蛇共舞,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/058/465/5101058465/media/5101058465_5008692300_56.mp4
白蛇：缘起[1736720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/110/357/5102110357/media/5102110357_5007857852_56.mp4
忠烈杨家将,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3010/940/314/3010940314/media/3010940314_5008237105_56.mp4
黑豹天下,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/744/287/5102744287/media/5102744287_5008443663_56.mp4
长城[1920720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/058/172/5100058172/media/5100058172_5007954328_56.mp4
白发魔女传,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3006/200/760/3006200760/media/3006200760_5008202052_56.mp4
白发魔女2,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3002/179/846/3002179846/media/3002179846_5002662006_56.mp4
悟空传[1723720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/069/457/5100069457/media/5100069457_5005265459_56.mp4
现代豪侠传,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/744/470/5102744470/media/5102744470_5006371688_56.mp4
风云雄霸天下,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3007/135/724/3007135724/media/3007135724_5005522575_56.mp4
叶问3,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3013/597/653/3013597653/media/3013597653_5010159744_56.mp4
叶问4[1282720],http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/238/742/5102238742/media/5102238742_5008552845_56.mp4
Office有鬼,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/072/716/5100072716/media/5100072716_5007219857_56.mp4
灵幻天师,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/310/502/5102310502/media/5102310502_5006349093_56.mp4
灵幻至尊,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/310/340/5102310340/media/5102310340_5008517065_56.mp4
新僵尸先生[720426],http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/310/337/5102310337/media/5102310337_5008501286_455.mp4
妖魔道,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/744/146/5102744146/media/5102744146_5009500402_56.mp4
倩女幽魂2011版,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3009/323/802/3009323802/media/3009323802_5010199118_56.mp4
倩女幽魂2：人间道,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3002/056/981/3002056981/media/3002056981_5008078692_56.mp4
倩女幽魂3：道道道,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/306/5100162306/media/5100162306_5007835917_56.mp4
恐怖游泳馆,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3009/124/506/3009124506/media/3009124506_5009447936_56.mp4
五福星撞鬼,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5103/094/417/5103094417/media/5103094417_5008118085_56.mp4
反贪风暴,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3000/916/429/3000916429/media/3000916429_5010453538_56.mp4
反贪风暴2,http://hlsmgspdl.miguvideo.com:8080/depository/asset/zhengshi/5100/065/108/5100065108/media/5100065108_5001178481_56.mp4
反贪风暴3,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/000/965/5102000965/media/5102000965_5010067044_56.mp4
反贪风暴4,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/219/103/5102219103/media/5102219103_5009593491_56.mp4
廉政风云[1702720],http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/163/260/5102163260/media/5102163260_5008144274_56.mp4
雷洛传2,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3005/665/114/3005665114/media/3005665114_5006010229_56.mp4
李洛夫奇案,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/073/752/5102073752/media/5102073752_5008201035_56.mp4
追龙赴会,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5103/429/489/5103429489/media/5103429489_5010155842_56.mp4
侠路相逢,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/175/658/5102175658/media/5102175658_5008197776_56.mp4
小时代4：灵魂尽头,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3008/244/031/3008244031/media/3008244031_5010057905_56.mp4
我是证人[1702720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3010/290/686/3010290686/media/3010290686_5008123948_56.mp4
攀登者[1736720],http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/223/478/5102223478/media/5102223478_5008138032_56.mp4
最爱[1340720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/038/454/5100038454/media/5100038454_5009498516_56.mp4
青春奇侠[1482720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/743/965/5102743965/media/5102743965_5010947424_56.mp4
画中仙,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/690/5100162690/media/5100162690_5008959309_56.mp4
追日,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/744/015/5102744015/media/5102744015_5007221471_56.mp4
灵狐,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5102/744/116/5102744116/media/5102744116_5006383628_56.mp4
铁血娇娃,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3001/011/605/3001011605/media/3001011605_5009926886_56.mp4
恋爱中的城市[1754720],http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/020/713/5101020713/media/5101020713_5007766121_56.mp4
无限复活,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/165/880/5100165880/media/5100165880_5010059031_56.mp4
危险关系[1678720],http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3011/052/517/3011052517/media/3011052517_5008240910_56.mp4
极速天使,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5101/023/313/5101023313/media/5101023313_5008123150_56.mp4
非诚勿扰,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/3009/885/389/3009885389/media/3009885389_5008226280_56.mp4
